0.03125 1284.98279433 518.275164514
0.09375 575.43458909 94.233991828
0.15625 437.125019435 49.9068368864
0.21875 349.092390488 60.3055112992
0.28125 263.226298223 31.8897358895
0.372173138479 209.772634843 32.5797695217
0.51051079387 159.487243699 23.7406501948
0.692875340284 129.047103172 19.1824513368
0.933278632469 99.3266156031 16.7125222192
1.25019189236 73.9198381552 13.052668126
1.66796493276 56.0539167503 9.53808231757
2.21869705844 40.4521232309 8.46126617477
2.94470339427 37.1046742958 7.74976498327
3.9017661387 35.0885001337 9.11854366742
5.16342055077 30.446852486 8.66060610583
6.82660498122 23.6317005404 8.27994976068
9.01910906411 20.2358674129 8.57673220586
11.9093923457 15.2531624414 8.92700469562
15.719527758 11.9993665151 7.67283004121
20.7422644401 8.94918267815 7.0201722276
27.3635209172 9.44312147925 7.40691874607
36.0920368859 10.2468960845 8.20699927986
52.5277161777 7.71157179467 9.75961992253
