0.03125 4546.10732678 nan
0.09375 1028.27538375 77.728343183
0.15625 655.394085392 86.4101106934
0.21875 519.274171678 46.889991295
0.28125 437.920153532 35.5920672053
0.372173138479 297.087301883 22.0058996641
0.51051079387 212.964446698 23.8032875967
0.692875340284 156.038664352 15.4918353351
0.933278632469 107.477219718 11.1703170083
1.25019189236 80.5904824359 8.09119395136
1.66796493276 71.7276836532 7.74424746148
2.21869705844 60.6344980872 6.83044617113
2.94470339427 43.8829635226 4.26036997629
3.9017661387 35.4615057619 4.01032067756
5.16342055077 27.445866961 4.58358016434
6.82660498122 22.4050397514 3.57194119937
9.01910906411 17.5527063273 2.4728398661
11.9093923457 12.8735749268 2.54293601104
15.719527758 9.44080036321 2.30397769417
20.7422644401 6.89569537763 2.06759453512
27.3635209172 5.84226987378 1.22800981912
36.0920368859 4.12653572295 3.25924532235
52.5277161777 0.345904453424 3.01337909816
