0.03125 nan nan
0.09375 nan nan
0.15625 nan nan
0.21875 nan nan
0.28125 82.3561139699 nan
0.372173138479 75.2512381593 34.2512294169
0.51051079387 60.097757646 25.6142085631
0.692875340284 64.4716084672 19.2808207347
0.933278632469 59.912895316 7.62546813563
1.25019189236 30.2666525764 8.40289459611
1.66796493276 42.5185960557 6.77147957375
2.21869705844 28.0775898743 4.58781619951
2.94470339427 23.72671398 6.04244206926
3.9017661387 25.9900499428 2.35913936146
5.16342055077 17.3720953669 3.33396952212
6.82660498122 15.0035473434 1.58783162483
9.01910906411 9.39385843613 1.09369095585
11.9093923457 6.0951305051 1.64045130885
15.719527758 4.70402329755 1.37075791125
20.7422644401 2.36145205724 1.21583241223
27.3635209172 0.598779386006 0.721041094866
36.0920368859 0.10620346552 1.135159901
52.5277161777 0.232032018357 0.773795980789
