0.03125 731.929964219 174.127357589
0.09375 427.764347457 48.0307486802
0.15625 360.206726294 29.5338081272
0.21875 271.049961285 22.8573299319
0.28125 241.89120089 25.4340723784
0.372173138479 179.536836044 20.2435876327
0.51051079387 151.482320772 14.4131741318
0.692875340284 122.169780093 14.0753654727
0.933278632469 90.9208935226 13.1289394469
1.25019189236 68.4325358748 10.1176888921
1.66796493276 53.096164323 9.6922377462
2.21869705844 40.6708828044 7.75957954671
2.94470339427 34.6783174422 7.92839021712
3.9017661387 32.2088763035 7.33322503687
5.16342055077 27.9055014909 6.92232800153
6.82660498122 22.0938333072 6.26639794961
9.01910906411 17.9704132152 6.83819158059
11.9093923457 13.7325747195 8.03055284923
15.719527758 9.82346692795 6.89479780314
20.7422644401 7.19869605798 6.11205893037
27.3635209172 6.50744678504 6.39301920263
36.0920368859 8.98579891088 5.84047285449
52.5277161777 3.79949055078 7.65145361696
