0.03125 2620.24595884 nan
0.09375 704.592640393 137.152771316
0.15625 483.542911306 45.0703344236
0.21875 349.124621818 27.4869698817
0.28125 262.438454697 29.6305765333
0.372173138479 210.244540375 13.0054848482
0.51051079387 162.945405967 15.3983772178
0.692875340284 112.958776564 7.86740805219
0.933278632469 99.7646248169 5.24087462245
1.25019189236 77.1860724111 6.32044482712
1.66796493276 61.7435627985 3.11076058139
2.21869705844 51.2118698681 3.53923292894
2.94470339427 43.0975205266 3.13585164376
3.9017661387 34.9197630483 2.73635316297
5.16342055077 27.3141389375 2.6461440668
6.82660498122 22.1953106729 2.30129103645
9.01910906411 16.2407155154 1.99148758142
11.9093923457 10.5878107618 1.39650005775
15.719527758 5.98519845116 1.09920832312
20.7422644401 2.68345378976 1.37006600427
27.3635209172 1.65645214536 0.833606043595
36.0920368859 0.483860582855 0.637070762109
52.5277161777 0.00148295441415 0.725666734137
